Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
81	bio	1421959351.642	  1394.255	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/va850/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
106	atmos	1421960416.545	   564.694	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/ua850/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
121	atmos	1421960593.965	   588.159	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/ua200/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
105	atmos	1421960078.765	  1275.629	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/ua850/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
124	atmos	1421960981.247	   553.232	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/rsus/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
65	bio	1421958056.427	  3887.095	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/evspsbl/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
125	atmos	1421961182.132	   862.907	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/sfcWind/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
129	atmos	1421962045.050	     1.055	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/ua850/IPSL-INERIS/IPSL-IPSL-CM5A-MR/WRF331F/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
130	atmos	1421962046.118	     1.007	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/ua850/IPSL-INERIS/IPSL-IPSL-CM5A-MR/WRF331F/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
131	atmos	1421962047.131	     2.751	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/va500/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
132	atmos	1421962049.893	     0.792	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/sfcWind/IPSL-INERIS/IPSL-IPSL-CM5A-MR/WRF331F/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
133	atmos	1421962050.692	     0.738	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/sfcWind/IPSL-INERIS/IPSL-IPSL-CM5A-MR/WRF331F/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
134	atmos	1421962051.436	     0.898	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/va500/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
135	atmos	1421962052.340	     0.796	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/rsus/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
136	atmos	1421962053.140	     0.705	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/rsus/IPSL-INERIS/IPSL-IPSL-CM5A-MR/WRF331F/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
137	atmos	1421962053.850	     1.098	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/sfcWind/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
138	atmos	1421962054.955	     1.093	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/sfcWind/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
139	atmos	1421962056.059	     0.789	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/rsus/IPSL-INERIS/IPSL-IPSL-CM5A-MR/WRF331F/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
140	atmos	1421962056.853	     0.699	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/rsus/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
127	atmos	1421961534.485	   539.090	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/sfcWindmax/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
80	bio	1421959110.349	  3094.296	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/uas/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
62	thermo	1421957927.733	  4284.970	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/tauu/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
143	bio	1421962204.653	     8.056	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/sfcWindmax/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
145	bio	1421962213.267	     6.457	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/sfcWind/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
144	thermo	1421962212.710	     9.915	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/sfcWindmax/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
146	bio	1421962219.733	     4.670	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/rsus/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
148	bio	1421962224.409	     7.812	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/rsus/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
147	thermo	1421962222.632	    10.710	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/sfcWind/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
149	bio	1421962232.229	     5.481	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/sfcWind/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
151	bio	1421962237.719	     5.134	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/va500/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
150	thermo	1421962233.354	    10.983	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/sfcWind/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
152	bio	1421962242.861	     6.210	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/sfcWindmax/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
154	bio	1421962249.081	     6.141	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/rsus/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
153	thermo	1421962244.343	    11.388	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/va500/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
155	bio	1421962255.231	     4.880	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/sfcWindmax/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
156	thermo	1421962255.736	     9.212	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/rsus/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
157	bio	1421962260.116	     4.844	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/sfcWindmax/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
159	bio	1421962265.400	     5.661	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/va500/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
158	thermo	1421962264.959	    10.666	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/sfcWindmax/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
141	atmos	1421962057.557	   456.751	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/wsgsmax/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
162	atmos	1421962514.320	     1.058	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/wsgsmax/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
163	atmos	1421962515.386	     1.009	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/wsgsmax/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
164	atmos	1421962516.403	     0.940	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/va500/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
93	litho	1421959824.976	  2699.965	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/evspsbl/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
95	bio	1421959841.487	  2691.766	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/evspsbl/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
167	bio	1421962533.260	     7.160	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/wsgsmax/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
168	bio	1421962540.427	     4.945	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/wsgsmax/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
169	bio	1421962545.379	     5.809	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/wsgsmax/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
170	bio	1421962551.195	     4.200	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/va500/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
171	bio	1421962555.405	     3.720	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/wsgsmax/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
172	bio	1421962559.133	     4.053	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/va500/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
94	litho	1421959833.348	  2777.506	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/evspsbl/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
91	thermo	1421959801.383	  2942.953	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/va500/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
83	litho	1421959738.264	  3062.328	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/evspsbl/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
92	litho	1421959803.921	  2996.678	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/va500/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
102	litho	1421959973.809	  2872.658	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/va200/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
122	bio	1421960616.628	  2304.835	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/ua200/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
179	bio	1421962921.473	     5.961	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/rsut/IPSL-INERIS/IPSL-IPSL-CM5A-MR/WRF331F/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
115	atmos	1421960444.515	  2537.753	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/ua500/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
123	bio	1421960745.907	  2236.371	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/rsus/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
181	atmos	1421962982.279	     0.849	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/rsut/IPSL-INERIS/IPSL-IPSL-CM5A-MR/WRF331F/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
117	atmos	1421960452.447	  2564.326	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/ua500/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
96	thermo	1421959865.491	  3263.947	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/evspsbl/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
185	thermo	1421963129.445	    10.399	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/hfss/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
100	thermo	1421959875.626	  3269.217	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/va200/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
187	thermo	1421963144.848	    10.254	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/hfss/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
188	thermo	1421963155.109	    11.634	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/va500/IPSL-INERIS/IPSL-IPSL-CM5A-MR/WRF331F/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
189	thermo	1421963166.756	    14.464	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/va500/IPSL-INERIS/IPSL-IPSL-CM5A-MR/WRF331F/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
86	thermo	1421959753.080	  3680.167	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/evspsbl/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
126	atmos	1421961354.402	  2268.802	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/sfcWind/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
142	atmos	1421962073.584	  1775.634	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/wsgsmax/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
165	atmos	1421962517.349	  1422.753	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/rsds/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
194	atmos	1421963940.110	     1.086	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/ua500/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
195	atmos	1421963941.202	     0.657	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/ua500/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
184	atmos	1421963016.781	   957.923	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11i/historical/day/tauv/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
183	atmos	1421962983.134	  1104.273	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11i/historical/day/pr/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
128	bio	1421961943.532	  2180.530	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/sfcWindmax/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
196	atmos	1421963941.865	   539.809	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11i/historical/day/hfss/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
200	atmos	1421964481.683	     1.125	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/ua500/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
201	atmos	1421964482.814	     1.073	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/ua500/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
202	atmos	1421964483.895	     0.713	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/ua500/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
203	atmos	1421964484.614	     0.665	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/ua500/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
204	atmos	1421964485.288	     0.810	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/va200/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
205	atmos	1421964486.105	     0.884	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/va200/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
206	atmos	1421964486.996	     0.700	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/ua500/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
207	atmos	1421964487.702	     0.763	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/ua500/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
160	bio	1421962271.068	  2353.095	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/hus850/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
166	litho	1421962524.951	  2216.131	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp85/day/rsds/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
210	litho	1421964741.087	    10.571	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/rsut/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
211	litho	1421964751.666	     7.168	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/va200/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
174	litho	1421962610.860	  2254.713	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11/rcp45/day/prw/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
213	litho	1421964865.583	    11.262	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/va200/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
214	litho	1421964876.853	     4.203	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/rsut/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
192	atmos	1421963623.209	  1258.336	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11i/historical/day/va500/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
216	atmos	1421964881.555	     1.621	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/rsds/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
217	atmos	1421964883.185	     0.993	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/rsut/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
218	atmos	1421964884.183	     1.789	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/va200/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
219	atmos	1421964885.986	     1.592	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/rsds/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
193	atmos	1421963849.225	  1148.871	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-11i/historical/day/uas/MPI-CSC/MPI-M-MPI-ESM-LR/REMO2009/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
